,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
10839,273.58.00,61.06.00,1360.51.00,−466.24.00,134.26.00,surströmming,−15.36.00,469.09.00,7066.38.00,−90067.33.00,TRUE,FALSE,503.50.00
10840,19.40,199.36.00,1653.03.00,−1403.40.00,439.07.00,mustard silt,1226.43.00,−649.02.00,5548.03.00,−90548.35.00,TRUE,FALSE,427.14.00
10841,1066.36.00,−447.37.00,1326.27.00,−996.57.00,−984.45.00,mustard silt,−109.58.00,−337.15.00,6932.48.00,−89983.27.00,FALSE,FALSE,974.26.00
10842,824.59.00,1404.30.00,1718.59.00,−189.23.00,1424.15.00,mustard silt,−75.24.00,54.32.00,7023.52.00,−89484.51.00,TRUE,FALSE,−83.22.00
10843,−404.40.00,152.00.00,1681.49.00,−1744.35.00,667.32.00,mustard silt,582.04.00,781.21.00,6703.49.00,−89696.43.00,TRUE,FALSE,−1619.43.00
10844,319.26.00,06.56,2237.55.00,−1492.56.00,348.22.00,mustard silt,1431.23.00,−41.24.00,6037.01.00,−89314.55.00,TRUE,FALSE,−116.15.00
10845,280.23.00,936.19.00,2052.51.00,−1250.19.00,394.14.00,mustard silt,−310.03.00,−91.12.00,6310.18.00,−90024.45.00,TRUE,FALSE,−495.39.00
10846,182.36.00,51.08.00,1887.09.00,−542.24.00,112.30.00,surströmming,−298.57.00,−1609.12.00,6843.38.00,−89810.42.00,TRUE,FALSE,1194.54.00
10847,−229.11.00,298.56.00,2546.12.00,−1565.43.00,1657.03.00,mustard silt,−141.36.00,−1197.56.00,6606.46.00,−89951.33.00,TRUE,FALSE,−742.19.00
10848,81.16.00,−83.59.00,1442.06.00,−932.02.00,−184.46.00,surströmming,346.20.00,1546.25.00,5636.50.00,−89208.40.00,TRUE,FALSE,902.44.00
10849,352.48.00,62.28.00,1971.46.00,−682.46.00,470.33.00,mustard silt,−315.58.00,−11.56.00,7016.26.00,−90445.56.00,TRUE,FALSE,−246.10.00
10850,707.56.00,−939.34.00,1958.32.00,−1345.11.00,−401.22.00,surströmming,−815.34.00,−525.26.00,5863.21.00,−90771.57.00,FALSE,FALSE,847.20.00
10851,1272.33.00,394.25.00,1878.35.00,−1027.49.00,867.43.00,mustard silt,−861.09.00,885.30.00,6338.36.00,−90238.39.00,FALSE,FALSE,−111.03.00
10852,211.57.00,−21.30.00,2054.20.00,−110.32.00,−47.18.00,curry silt,−32.05.00,−583.29.00,6144.10.00,−90167.41.00,TRUE,FALSE,1080.53.00
10853,−600.56.00,704.40.00,1146.44.00,−742.20.00,217.45.00,mustard silt,−796.18.00,865.20.00,6863.06.00,−90174.57.00,FALSE,FALSE,−873.49.00
10854,1123.10.00,−1583.35.00,1898.06.00,−368.11.00,−485.40.00,surströmming,−28.50.00,647.21.00,6958.55.00,−89794.49.00,TRUE,FALSE,1590.07.00
10855,−1038.33.00,1095.34.00,2058.11.00,−1656.27.00,1077.43.00,mustard silt,204.12.00,−427.23.00,5851.12.00,−89881.16.00,TRUE,FALSE,−1478.43.00
10856,168.56.00,−185.10.00,1374.51.00,−1254.06.00,−740.30.00,silt med schnapps,−647.07.00,−28.58.00,6584.37.00,−89396.45.00,FALSE,FALSE,1088.12.00
10857,−292.01.00,1593.37.00,2464.58.00,−1126.36.00,174.37.00,mustard silt,−951.11.00,742.16.00,6048.55.00,−90618.18.00,TRUE,FALSE,−593.15.00
10858,1109.36.00,−1417.14.00,1263.36.00,−944.31.00,−1452.15.00,mexicansk silt,456.39.00,446.20.00,6010.04.00,−89681.11.00,FALSE,FALSE,1427.36.00
10859,1355.57.00,−1164.08.00,1206.22.00,−450.19.00,−895.26.00,surströmming,−108.30.00,786.22.00,5871.21.00,−89874.53.00,TRUE,FALSE,1223.52.00
10860,328.27.00,1090.08.00,2089.37.00,−1438.18.00,732.37.00,mustard silt,−359.47.00,1247.34.00,6649.39.00,−89603.46.00,TRUE,FALSE,−1405.05.00
10861,94.57.00,213.02.00,1411.16.00,−1713.12.00,468.40.00,silt med schnapps,−1320.09.00,1146.14.00,5765.19.00,−89344.39.00,TRUE,FALSE,1571.40.00
10862,1392.05.00,−1429.52.00,2202.55.00,−1713.58.00,−1480.03.00,surströmming,857.01.00,−998.28.00,6829.16.00,−90800.19.00,TRUE,FALSE,197.20.00
10863,781.09.00,919.18.00,2147.48.00,−315.55.00,356.48.00,mustard silt,1278.24.00,1636.23.00,6556.13.00,−89562.03.00,TRUE,FALSE,−394.16.00
10864,1247.57.00,232.18.00,1044.18.00,−1484.15.00,511.05.00,mustard silt,106.59.00,−1542.05.00,5994.27.00,−90060.38.00,TRUE,FALSE,−92.43.00
10865,1486.47.00,−1187.46.00,2480.56.00,−1169.41.00,−1280.34.00,surströmming,618.11.00,391.58.00,5948.12.00,−90324.35.00,FALSE,FALSE,1740.41.00
10866,403.40.00,−692.45.00,1116.54.00,−837.26.00,−1524.03.00,mustard silt,677.53.00,576.25.00,6265.32.00,−89730.48.00,FALSE,FALSE,1036.33.00
10867,657.00.00,−333.41.00,1615.29.00,−295.02.00,−1067.15.00,surströmming,−880.47.00,−950.43.00,5910.14.00,−90657.56.00,TRUE,FALSE,1460.24.00
10868,999.13.00,−849.31.00,1533.22.00,−1502.52.00,−203.15.00,surströmming,−186.22.00,532.28.00,6940.44.00,−90594.44.00,TRUE,FALSE,207.44.00
10869,980.12.00,−966.14.00,1371.46.00,−243.27.00,−460.02.00,silt med onions,1265.07.00,−1075.05.00,5604.35.00,−90136.17.00,TRUE,FALSE,1674.24.00
10870,1018.13.00,982.36.00,1317.24.00,−570.34.00,496.03.00,silt med schnapps,598.49.00,37.16.00,6841.52.00,−89938.48.00,TRUE,FALSE,−616.17.00
10871,596.23.00,−758.48.00,2329.42.00,−1534.09.00,−03.41.00,silt med schnapps,432.58.00,−989.18.00,5879.18.00,−90771.54.00,TRUE,FALSE,451.47.00
10872,435.43.00,−714.21.00,2531.12.00,−1399.21.00,−239.01.00,surströmming,−1648.47.00,1089.04.00,6579.11.00,−89684.23.00,FALSE,FALSE,847.46.00
10873,1468.06.00,−1412.30.00,1834.21.00,−131.33.00,−1441.50.00,surströmming,1660.32.00,768.41.00,6427.19.00,−89856.14.00,TRUE,FALSE,483.05.00
10874,26.27.00,253.30.00,2525.57.00,−918.54.00,890.49.00,mustard silt,−175.42.00,304.50.00,6735.00.00,−89656.50.00,FALSE,FALSE,−1295.58.00
10875,1369.50.00,−1473.01.00,1588.30.00,−1211.45.00,−1574.57.00,old-fashioned silt,−597.43.00,−1243.55.00,5860.56.00,−90232.53.00,FALSE,FALSE,1276.29.00
10876,−227.08.00,440.49.00,2097.08.00,−1406.36.00,1302.55.00,mustard silt,657.06.00,−726.38.00,5607.21.00,−89428.18.00,TRUE,FALSE,−863.52.00
10877,265.21.00,−28.58.00,1152.41.00,−817.00.00,−63.45.00,mustard silt,217.57.00,421.10.00,6782.35.00,−90720.38.00,FALSE,FALSE,801.19.00
10878,1295.37.00,749.23.00,1459.32.00,−129.31.00,1648.38.00,mexicansk silt,−109.02.00,−598.42.00,6469.33.00,−89732.11.00,TRUE,FALSE,−1665.39.00
10879,568.49.00,−984.28.00,2011.08.00,−1462.46.00,−500.09.00,mustard silt,27.55.00,1315.04.00,7009.35.00,−90431.55.00,TRUE,FALSE,1413.05.00
10880,−558.41.00,589.08.00,1674.11.00,−644.27.00,1629.13.00,mustard silt,220.47.00,−1617.25.00,6095.24.00,−89865.48.00,FALSE,FALSE,−163.12.00
10881,743.49.00,801.54.00,1087.00.00,−1067.57.00,98.30.00,mustard silt,−446.11.00,−195.12.00,6223.09.00,−89533.02.00,FALSE,FALSE,−293.13.00
10882,151.16.00,1417.17.00,2121.17.00,−363.40.00,1452.22.00,mustard silt,1134.48.00,−324.58.00,6032.52.00,−90640.34.00,TRUE,FALSE,−254.26.00
10883,−1410.23.00,1098.37.00,1300.59.00,−477.58.00,1084.26.00,mustard silt,524.40.00,1242.39.00,6750.24.00,−89636.17.00,TRUE,FALSE,−461.05.00
10884,1655.35.00,−222.14.00,1127.42.00,−1726.31.00,−488.56.00,surströmming,1097.50.00,471.07.00,5918.34.00,−89750.50.00,TRUE,FALSE,−490.32.00
10885,855.36.00,−1089.36.00,2044.30.00,−1485.03.00,−731.27.00,surströmming,−86.54.00,1162.52.00,5813.51.00,−90110.52.00,TRUE,FALSE,1610.51.00
10886,1054.36.00,461.54.00,2635.10.00,−135.24.00,1016.11.00,mustard silt,155.17.00,−248.41.00,5747.14.00,−89757.03.00,TRUE,FALSE,−1469.04.00
10887,192.17.00,−334.59.00,2105.30.00,−1668.27.00,−1070.05.00,surströmming,928.54.00,98.03.00,6639.43.00,−90146.47.00,TRUE,FALSE,122.55.00
10888,−77.34.00,1647.45.00,1361.37.00,−353.32.00,293.44.00,mustard silt,66.20.00,−522.02.00,6324.27.00,−90716.10.00,TRUE,FALSE,−416.27.00
10889,−252.46.00,115.07.00,2090.04.00,−1650.05.00,586.24.00,mustard silt,−334.37.00,−677.59.00,7107.58.00,−89470.28.00,TRUE,FALSE,−483.42.00
10890,−583.44.00,794.39.00,1647.16.00,−230.54.00,415.42.00,mustard silt,−1588.21.00,452.13.00,6634.45.00,−90300.46.00,TRUE,FALSE,−596.23.00
10891,651.31.00,−385.49.00,2297.44.00,−348.01.00,−1181.56.00,surströmming,1485.22.00,206.03.00,5597.40.00,−90387.34.00,TRUE,FALSE,1527.16.00
10892,1590.31.00,415.12.00,2487.31.00,−1293.46.00,913.27.00,mustard silt,446.28.00,1618.09.00,6111.49.00,−90080.57.00,TRUE,FALSE,−1397.59.00
10893,1478.31.00,221.34.00,2161.56.00,−1317.20.00,487.26.00,mustard silt,−247.58.00,−887.05.00,6499.14.00,−90367.04.00,TRUE,FALSE,−498.00.00
10894,−102.33.00,114.01.00,2230.06.00,−1265.18.00,583.58.00,mustard silt,1037.52.00,442.55.00,5714.01.00,−90316.16.00,TRUE,FALSE,−1231.16.00
10895,947.46.00,−608.41.00,2663.30.00,−1520.21.00,−06.33.00,surströmming,−363.11.00,162.43.00,6907.54.00,−89814.25.00,TRUE,FALSE,1531.46.00
10896,923.27.00,642.24.00,2281.11.00,−305.12.00,1413.18.00,mustard silt,−1363.38.00,−1655.30.00,5486.11.00,−89438.49.00,TRUE,FALSE,−1541.36.00
10897,1194.16.00,−1309.37.00,1525.21.00,−816.45.00,−1215.29.00,mustard silt,186.52.00,−910.32.00,5646.23.00,−89675.37.00,FALSE,FALSE,794.45.00
10898,−796.52.00,438.18.00,1780.07.00,−1663.23.00,1297.23.00,mustard silt,−757.16.00,574.04.00,6602.17.00,−90824.59.00,TRUE,FALSE,−1192.59.00
10899,1225.55.00,−834.24.00,1116.06.00,−1176.54.00,−503.08.00,surströmming,−102.39.00,−57.17.00,5691.48.00,−89436.48.00,FALSE,FALSE,506.46.00
10900,1441.45.00,−21.27.00,2076.36.00,−337.54.00,−47.12.00,silt med schnapps,−1208.43.00,427.14.00,6597.29.00,−90653.20.00,TRUE,FALSE,−713.28.00
10901,723.22.00,−49.40.00,2433.25.00,−845.44.00,−109.17.00,mustard silt,−1485.25.00,−132.27.00,5835.32.00,−90780.35.00,FALSE,FALSE,190.39.00
10902,275.38.00,−484.31.00,1863.10.00,−1354.21.00,−1065.57.00,mustard silt,−526.52.00,35.55.00,6353.45.00,−90825.34.00,TRUE,FALSE,1670.38.00
10903,437.35.00,−134.47.00,2138.37.00,−470.04.00,−296.32.00,surströmming,1267.03.00,557.30.00,6519.15.00,−89366.15.00,TRUE,FALSE,744.26.00
10904,1299.40.00,608.30.00,1943.19.00,−1577.52.00,1338.42.00,mustard silt,477.44.00,121.14.00,5618.37.00,−89853.49.00,TRUE,FALSE,−1221.22.00
10905,22.42,−86.28.00,2379.02.00,−1271.17.00,−190.13.00,mustard silt,−434.58.00,−780.57.00,6837.58.00,−89787.47.00,FALSE,FALSE,108.55.00
10906,−987.47.00,670.51.00,1680.46.00,−1723.56.00,143.20.00,mustard silt,−1359.09.00,1032.17.00,5791.16.00,−89353.34.00,TRUE,FALSE,−1626.57.00
10907,510.09.00,−326.02.00,1245.18.00,−380.11.00,−717.16.00,surströmming,1097.49.00,717.18.00,6548.39.00,−90570.12.00,TRUE,FALSE,594.59.00
10908,804.32.00,548.09.00,1131.29.00,−1312.12.00,1205.55.00,mustard silt,−1637.56.00,754.59.00,5968.06.00,−89664.52.00,TRUE,FALSE,−566.06.00
10909,426.58.00,1454.53.00,2040.08.00,−1356.32.00,1535.05.00,mustard silt,749.01.00,764.16.00,6741.19.00,−89916.43.00,TRUE,FALSE,−1500.42.00
10910,84.32.00,−357.14.00,2427.11.00,−1700.29.00,−1452.11.00,surströmming,−689.20.00,−18.56.00,7080.23.00,−90092.07.00,TRUE,FALSE,1558.47.00
10911,366.00.00,−696.41.00,1473.19.00,−692.03.00,−1532.42.00,surströmming,1208.10.00,−616.36.00,6823.15.00,−89466.24.00,TRUE,FALSE,164.39.00
10912,93.30.00,1331.48.00,2088.30.00,−1663.13.00,1264.18.00,mustard silt,−1170.02.00,−485.24.00,5664.25.00,−90632.18.00,TRUE,FALSE,−1493.01.00
10913,841.00.00,515.05.00,1243.37.00,−1278.47.00,1133.10.00,mustard silt,1108.27.00,1381.59.00,5602.12.00,−89778.12.00,TRUE,FALSE,−352.23.00
10914,159.59.00,1467.39.00,2538.26.00,−1174.22.00,1563.10.00,mustard silt,1279.57.00,−531.11.00,6614.42.00,−89432.02.00,TRUE,FALSE,−1275.50.00
10915,482.16.00,1345.22.00,1521.18.00,−1023.05.00,1294.08.00,mustard silt,1470.33.00,−536.01.00,6691.07.00,−90812.27.00,FALSE,FALSE,−1493.47.00
10916,−136.48.00,26.22.00,1331.00.00,−1694.36.00,391.08.00,mustard silt,787.47.00,382.12.00,6613.06.00,−90799.46.00,TRUE,FALSE,−61.48.00
10917,862.56.00,835.21.00,1465.53.00,−628.38.00,172.07.00,mustard silt,1554.28.00,−996.45.00,5977.29.00,−90309.40.00,FALSE,FALSE,−810.50.00
10918,1442.36.00,−119.40.00,2285.38.00,−1067.15.00,−263.16.00,mustard silt,375.11.00,1543.11.00,5688.41.00,−89960.09.00,FALSE,FALSE,−566.32.00
10919,819.57.00,−508.47.00,1359.57.00,−491.29.00,−1119.20.00,surströmming,419.01.00,−1019.54.00,6902.39.00,−90396.24.00,TRUE,FALSE,1151.12.00
10920,1336.41.00,395.23.00,2228.46.00,−217.48.00,869.50.00,mustard silt,−551.14.00,1449.51.00,5995.49.00,−89780.47.00,TRUE,FALSE,−893.55.00
10921,368.05.00,1097.55.00,1842.31.00,−114.34.00,749.44.00,mustard silt,1428.04.00,−1473.05.00,5647.12.00,−90564.05.00,TRUE,FALSE,−1212.56.00
10922,−1055.17.00,884.49.00,1079.54.00,−1375.59.00,614.05.00,mustard silt,−910.08.00,192.52.00,6125.46.00,−90167.14.00,TRUE,FALSE,−305.56.00
10923,1036.48.00,321.59.00,1963.40.00,−167.36.00,708.22.00,mexicansk silt,204.34.00,78.01.00,5491.09.00,−89926.20.00,TRUE,FALSE,−1029.53.00
10924,68.50.00,−312.02.00,1724.19.00,−1627.10.00,−1019.36.00,surströmming,−299.04.00,1317.48.00,6805.47.00,−90185.18.00,TRUE,FALSE,422.07.00
10925,−620.43.00,580.17.00,1255.50.00,−1546.13.00,1609.45.00,mustard silt,755.33.00,−244.04.00,6725.08.00,−90402.29.00,TRUE,FALSE,−142.50.00
10926,1299.03.00,−1227.24.00,1453.53.00,−624.18.00,−1034.36.00,surströmming,158.13.00,−318.12.00,6393.27.00,−90520.49.00,TRUE,FALSE,168.28.00
10927,656.31.00,−650.40.00,1537.35.00,−339.33.00,−98.55.00,surströmming,1446.04.00,428.14.00,5614.07.00,−89624.55.00,TRUE,FALSE,1396.36.00
10928,1244.44.00,−1240.52.00,1226.09.00,−1009.34.00,−1397.21.00,surströmming,281.52.00,190.30.00,6662.54.00,−89336.12.00,FALSE,FALSE,1502.54.00
10929,52.17.00,29.38.00,2184.44.00,−1086.15.00,65.11.00,mustard silt,−1028.42.00,−80.16.00,5886.25.00,−89777.16.00,FALSE,FALSE,1490.43.00
10930,89.25.00,205.55.00,1855.44.00,−294.40.00,786.09.00,mustard silt,−23.18.00,1422.21.00,6208.17.00,−89929.01.00,TRUE,FALSE,−148.11.00
10931,1103.52.00,−1263.30.00,1347.43.00,−772.24.00,−1447.09.00,surströmming,−1644.11.00,−556.09.00,6625.08.00,−90808.39.00,FALSE,FALSE,1182.42.00
10932,406.51.00,−272.34.00,1293.16.00,−404.18.00,−599.39.00,surströmming,−1274.46.00,169.43.00,5757.46.00,−89773.51.00,TRUE,FALSE,451.00.00
10933,648.07.00,999.08.00,2378.58.00,−1174.55.00,532.27.00,mustard silt,−1324.33.00,−940.49.00,5501.57.00,−89435.44.00,FALSE,FALSE,−268.17.00
10934,−474.04.00,524.43.00,2664.48.00,−1213.57.00,1487.30.00,mustard silt,854.03.00,−1209.55.00,6545.09.00,−90649.35.00,TRUE,FALSE,−1267.11.00
10935,952.21.00,280.38.00,2603.17.00,−1107.06.00,617.24.00,mustard silt,−1314.59.00,16.13,6297.31.00,−90649.15.00,FALSE,FALSE,−1600.58.00
10936,812.17.00,341.00.00,1849.56.00,−899.12.00,750.12.00,surströmming,−186.11.00,−314.40.00,6822.53.00,−89213.00.00,TRUE,FALSE,−652.07.00
10937,−1201.46.00,1294.31.00,1406.35.00,−1016.38.00,1515.23.00,mustard silt,1389.36.00,−1363.25.00,5626.51.00,−90004.18.00,TRUE,FALSE,−804.08.00
10938,839.53.00,1497.06.00,1676.22.00,−1435.20.00,1627.58.00,mustard silt,1445.05.00,1008.08.00,6526.56.00,−90640.20.00,TRUE,FALSE,−1025.08.00
10939,1101.10.00,−840.03.00,2166.03.00,−1516.03.00,−182.27.00,surströmming,116.51.00,−671.46.00,6702.53.00,−90531.43.00,TRUE,FALSE,624.36.00
10940,166.06.00,−130.09.00,1099.20.00,−1077.17.00,−619.29.00,surströmming,538.39.00,1313.37.00,6157.59.00,−90319.04.00,FALSE,FALSE,809.25.00
10941,1111.16.00,−706.27.00,1319.30.00,−1685.56.00,−1554.11.00,surströmming,365.04.00,1029.53.00,5560.36.00,−90777.38.00,TRUE,FALSE,706.02.00
10942,−247.17.00,90.22.00,2130.03.00,−1535.18.00,531.57.00,mustard silt,−77.44.00,291.11.00,6271.16.00,−89938.15.00,TRUE,FALSE,−189.30.00
10943,1215.57.00,818.00.00,2221.27.00,−1672.09.00,133.56.00,mustard silt,729.18.00,797.12.00,6773.29.00,−90022.45.00,TRUE,FALSE,−271.23.00
10944,419.45.00,149.59.00,1817.18.00,−1141.27.00,329.58.00,mustard silt,−145.39.00,139.40.00,6241.33.00,−90435.14.00,FALSE,FALSE,525.06.00
10945,271.05.00,−278.07.00,1185.23.00,−1331.44.00,−945.00.00,surströmming,1001.15.00,229.38.00,5845.11.00,−90782.54.00,FALSE,FALSE,1104.30.00
10946,1032.34.00,647.29.00,1895.51.00,−150.25.00,1424.27.00,old-fashioned silt,−43.35.00,1657.03.00,5781.28.00,−90331.06.00,TRUE,FALSE,−1274.45.00
10947,570.57.00,811.22.00,2238.28.00,−1586.40.00,119.20.00,mustard silt,1003.48.00,1181.36.00,6391.12.00,−90314.35.00,TRUE,FALSE,−865.18.00
10948,936.04.00,−860.22.00,1077.36.00,−1332.52.00,−560.17.00,surströmming,−762.16.00,−721.21.00,6595.03.00,−89550.31.00,FALSE,FALSE,986.03.00
10949,1129.30.00,529.04.00,1247.39.00,−1288.39.00,1163.58.00,mustard silt,−199.36.00,−856.14.00,6683.32.00,−90853.37.00,TRUE,FALSE,−916.46.00
10950,135.56.00,04.19,2572.42.00,−747.16.00,342.38.00,mustard silt,325.46.00,333.57.00,6903.09.00,−90406.52.00,FALSE,FALSE,−795.08.00
10951,431.01.00,−113.02.00,1062.56.00,−126.07.00,−248.40.00,surströmming,−475.35.00,716.47.00,6933.12.00,−89454.50.00,TRUE,FALSE,1544.28.00
10952,1365.17.00,−1553.38.00,1981.42.00,−1609.18.00,−86.40.00,surströmming,−392.19.00,1098.59.00,5532.45.00,−89276.24.00,TRUE,FALSE,412.26.00
10953,747.57.00,1117.38.00,1579.03.00,−1717.19.00,793.08.00,mustard silt,−271.29.00,213.38.00,5842.37.00,−89379.36.00,TRUE,FALSE,−673.08.00
10954,1642.38.00,149.39.00,2399.41.00,−1171.39.00,329.15.00,mustard silt,−1441.02.00,60.37.00,5983.29.00,−90400.40.00,FALSE,FALSE,−501.29.00
10955,1505.54.00,161.20.00,2302.09.00,−1410.15.00,354.57.00,mustard silt,390.34.00,−1404.52.00,6533.49.00,−90222.24.00,TRUE,FALSE,−724.19.00
10956,1263.38.00,−1430.45.00,1975.13.00,−1649.48.00,−1481.59.00,surströmming,−229.51.00,−765.23.00,5859.38.00,−89457.03.00,TRUE,FALSE,323.40.00
10957,1600.11.00,−81.40.00,2012.59.00,−1514.26.00,−512.48.00,surströmming,168.45.00,995.22.00,6624.34.00,−90340.51.00,TRUE,FALSE,513.19.00
10958,828.25.00,648.24.00,1326.02.00,−557.09.00,1426.29.00,surströmming,829.08.00,109.43.00,6351.31.00,−89432.35.00,TRUE,FALSE,−108.04.00
10959,601.09.00,1079.09.00,1726.20.00,−1666.53.00,708.28.00,mustard silt,894.09.00,−565.38.00,6686.07.00,−89718.14.00,TRUE,FALSE,−1277.05.00
10960,409.05.00,−342.03.00,1131.45.00,−1055.35.00,−752.31.00,mustard silt,1374.17.00,−505.26.00,6483.41.00,−90159.15.00,FALSE,FALSE,1314.57.00
10961,1058.50.00,844.25.00,2340.17.00,−179.20.00,192.03.00,mustard silt,1032.03.00,−267.13.00,6995.05.00,−89717.28.00,TRUE,FALSE,−1405.02.00
10962,487.43.00,1054.37.00,1772.11.00,−1745.55.00,654.29.00,mustard silt,−273.14.00,95.30.00,6439.19.00,−89736.34.00,TRUE,FALSE,−263.17.00
10963,766.35.00,871.01.00,1745.48.00,−803.23.00,250.33.00,mustard silt,80.35.00,−1533.04.00,6700.07.00,−89960.48.00,FALSE,FALSE,−491.16.00
10964,1153.57.00,367.27.00,1377.10.00,−250.37.00,808.23.00,surströmming,829.14.00,1027.28.00,6312.02.00,−90199.59.00,TRUE,FALSE,−462.27.00
10965,1225.08.00,−832.26.00,1606.41.00,−1561.29.00,−165.42.00,surströmming,297.08.00,112.57.00,6440.53.00,−90136.59.00,TRUE,FALSE,1545.39.00
10966,623.03.00,−356.45.00,1784.09.00,−1568.41.00,−1117.59.00,surströmming,−1508.26.00,1632.30.00,5502.11.00,−89409.28.00,TRUE,FALSE,1512.25.00
10967,610.13.00,1620.12.00,1137.40.00,−1741.50.00,233.07.00,mustard silt,374.51.00,214.02.00,5565.46.00,−89918.43.00,TRUE,FALSE,−1118.15.00
10968,−806.24.00,725.23.00,1765.59.00,−1647.47.00,263.19.00,mustard silt,−1073.00.00,−175.03.00,5505.05.00,−90301.33.00,TRUE,FALSE,−1676.52.00
10969,807.05.00,−494.07.00,1239.34.00,−1620.39.00,−1087.04.00,mustard silt,−190.16.00,−261.16.00,5707.31.00,−90790.39.00,TRUE,FALSE,1280.26.00
10970,−413.16.00,755.05.00,2432.34.00,−268.42.00,328.40.00,mustard silt,204.05.00,139.38.00,6848.29.00,−89526.48.00,TRUE,FALSE,−1675.07.00
10971,112.57.00,105.43.00,1229.11.00,−1707.45.00,565.43.00,mustard silt,732.38.00,1564.16.00,7068.40.00,−89719.21.00,TRUE,FALSE,−950.49.00
10972,783.09.00,−864.49.00,1827.15.00,−1525.39.00,−236.56.00,surströmming,−497.34.00,1293.08.00,6897.16.00,−89285.32.00,TRUE,FALSE,1210.41.00
10973,757.22.00,687.17.00,2297.20.00,−749.48.00,1512.02.00,old-fashioned silt,66.08.00,−624.12.00,6926.31.00,−90744.42.00,TRUE,FALSE,−1509.08.00
10974,−44.51.00,1654.52.00,1758.45.00,−1053.15.00,642.30.00,mustard silt,−1152.43.00,−184.58.00,5839.36.00,−90640.38.00,TRUE,FALSE,−1080.29.00
10975,−1055.45.00,996.32.00,1732.40.00,−231.03.00,859.51.00,mustard silt,957.10.00,683.59.00,6172.14.00,−89780.28.00,TRUE,FALSE,−835.52.00
10976,816.01.00,−1204.43.00,1279.52.00,−1193.27.00,−1317.50.00,surströmming,1104.19.00,168.36.00,5513.49.00,−89819.02.00,FALSE,FALSE,82.12.00
10977,1189.54.00,−739.07.00,1329.16.00,−1375.48.00,−1626.04.00,mustard silt,−311.29.00,−263.54.00,6894.39.00,−90355.03.00,TRUE,FALSE,478.45.00
10978,201.06.00,−1657.47.00,2520.55.00,−417.29.00,−315.47.00,surströmming,966.13.00,−731.32.00,7005.58.00,−90206.53.00,TRUE,FALSE,771.26.00
10979,−240.11.00,215.07.00,1445.23.00,−1491.29.00,806.24.00,mustard silt,−239.49.00,143.20.00,6897.14.00,−89973.14.00,TRUE,FALSE,−176.42.00
10980,1421.51.00,309.47.00,1635.14.00,−523.01.00,681.32.00,mustard silt,740.35.00,−194.13.00,5869.38.00,−89204.01.00,FALSE,FALSE,−1096.31.00
10981,1467.47.00,−06.57.00,2008.35.00,−1737.30.00,−15.18.00,curry silt,965.17.00,−104.32.00,6593.50.00,−90849.39.00,TRUE,FALSE,−1111.10.00
